x,y,xp,yp
0.001426733306133153,0.00217939190112368,-0.007551792660771477,-0.0001861628077258507
0.0001170519208726557,-0.001557251248108777,0.001147898014201038,-0.004002023423046659
0.007460183174241455,0.003521661215150379,-0.02443587623596307,0.004632161487878319
0.007126133026782932,0.0005236593147285879,-0.01655468901215528,0.001381126710902489
0.000960335914438822,0.0004421571555033089,-0.001862274205430029,-6.175312518872083e-06
0.001102859535899289,0.001029589906797296,0.00105662538242933,-0.0006733561017577094
0.005766434010156743,0.0001458888646670269,-0.02368364651038578,-0.0004939134693686092
0.008120474055116653,0.003462855408155714,-0.026800517634392,-0.0004996296624877874
0.009298038787778068,0.001437422597406614,-0.0276602604990846,-0.001839497439129266
0.001309159495746233,0.003732903114705387,-0.004063041119322255,0.004619706268482016
-0.007711671165896967,-0.001451946320641698,0.02249817001368757,-0.002682800407462538
0.002099400408827648,-0.0003640658377313314,-0.01185384164173038,-0.00490860834392584
-0.013132444787288,-0.002187807728541282,0.02850785052414359,-0.005701729959400803
0.002426993414969575,0.003116617260710116,-0.008669784572319797,0.002845336690080585
-0.009842030300342005,-0.0004666433797386338,0.01900652449635046,-0.002079889459826239
0.005151061998609677,0.001322355299007618,-0.01657354042612029,-0.001207272935013047
0.0007071516744238431,0.0002124430985862202,0.0006548148622280939,-0.001984344657540047
-0.01111484083565484,-0.001169035339502336,0.02254033866947881,-0.005096749984668088
0.00887286212909677,0.002495404812209076,-0.03056316557404145,0.001459340455791207
0.004219636059745611,0.001219343289019851,-0.01188645499031558,-0.0002090569293864745
-0.008181059102301259,1.430496225783207e-05,0.0166983205776635,0.0006409247505953721
-0.003866209801161031,0.000852772282218929,0.009204655208946162,0.0003853301669909719
-0.000953755581682062,0.001022386900099067,0.0001092359598786241,-0.002045212961576835
0.006248983212661506,0.001643165419933453,-0.02702087524072141,0.0001771258043812415
0.001053635294088656,0.0009755355724744248,-0.004961664975100588,-0.002532427028820942
0.005598606244928023,0.002523523526215018,-0.01509050228676787,0.001387394999655496
-0.004532953055034011,0.0006019255678173937,0.0109295796358904,-0.001624695226669744
-0.003321487321606063,-0.001379597969486174,0.005532337095957516,-0.003362840085452751
-0.008440580891572565,0.002194143085569976,0.01143785601425306,0.001694674860932955
0.001289430653487411,-0.0007196815821853169,-0.003038837235085521,-0.004036607162551677
-0.001941194832670988,-0.001687146923244985,0.004240828771030394,-0.004221550652857124
0.006713086619870136,-0.002240510754330605,-0.01815515217986462,-0.007224861909473928
0.00158792979339574,0.0008997291498452577,-0.006248237140793142,-0.00197661212379199
0.00999142555723777,-0.0005495837724065626,-0.02325358280310881,-0.001528265911440861
-0.01020187305152447,0.0005796759097502035,0.01698832739061176,-0.002727050502256176
0.004349955836351498,0.002312001320047439,-0.01568584746246334,0.0003180956185393404
-0.01240726609296148,-0.0004394346204513514,0.02670580780346632,0.001206290782680073
0.004294227866516736,0.0003374738240520275,-0.01309320823587231,0.000251219053760814
0.007693010507196257,-0.0008784423761466651,-0.02707445020821228,-0.003239703830849243
0.004907222568807099,0.0015974661229524,-0.0101286634540639,0.0008169275118319291
0.008794724749345966,0.001094529788794655,-0.03043992218437021,0.002074576836663232
0.006220250791363523,0.001954160674368827,-0.01865119435171726,0.001400030712603268
0.003272964821881987,-0.001421949045464682,-0.006956239692239914,-0.004135053040147298
-0.007219661117829096,0.000465252466784729,0.01932596764175456,0.0009471780333253558
0.005877660464167123,-0.001019163320003518,-0.02307351246552573,-0.0006376333110787876
-0.004481084144818758,0.002694281837053837,0.0135464236365828,0.0005855204224659372
0.007568374381930112,0.001660125294640954,-0.02632479034390445,8.131689179231632e-05
-0.004028366047715577,0.002012727801833886,0.01002227923844829,0.005140683386373812
-0.00684991993209416,0.002163055223208054,0.0129640311431039,-0.001356224532334083
0.007838082663583532,0.00208018974424707,-0.02634702776538723,0.0002758592468728965
0.006532379750232417,0.001411554067083542,-0.01708785690714102,0.0003761242704177358
0.008046606623201918,0.002311075872031208,-0.02720373280057342,0.003402941332700776
-0.003292557982832026,0.002967394927366077,0.006744489977438087,0.0002705435707816136
0.004272971053534221,0.003989330834500318,-0.01472512569903094,0.003234287435054934
-0.007721406753406167,0.0008614836317620075,0.02102362482657043,-0.002372218481775908
-0.001271964960676285,-0.0003494938072681299,-0.002879012310846155,4.042715995920777e-05
0.007782852526995241,-0.0002962372284950354,-0.02165880048489508,-0.002850203149011252
0.0009839553063747987,0.0001265165894535479,0.0005664008286149849,-0.002648527858424084
-0.003536795380986081,0.001897703468127286,0.009588264030328125,-0.0004853447550065655
0.004324303311204195,0.001287812578241324,-0.01473840927105229,-0.0004062790718667077
0.004492995612578607,0.0004187874619515241,-0.01765379997031039,-0.001665888975129785
-0.009931838223264143,0.001435564994610531,0.02424140988488569,-0.004164275178926778
0.0003506506153862762,0.0006039041543029222,-0.001513798494580617,-0.001856478388648561
-0.01041458027740877,-0.002309486154037185,0.02181097038043835,-0.006663649376522978
-0.006317787575224236,0.002119421862214628,0.01067298453570285,1.039515486750322e-05
0.008532104883541527,-0.00275787320062887,-0.02248082382363043,-0.008237441525269262
-4.940891905296559e-05,-0.002119642165198968,0.0028222297398427,-0.004152671870294343
0.006309734418715542,-0.0004990456500865912,-0.02681099083481064,-0.004409860298515771
-0.01037368109541915,-0.001282481579176351,0.02726267414483048,-0.001594645011797677
0.005736655240587051,0.004024458853818974,-0.02481571047218342,0.003385586961478528
0.00665349669725079,0.001856990852529682,-0.02668336288434677,-0.0007121358829819012
-0.01002363225147844,-2.827695525525037e-05,0.02463644197790839,-0.004261167888214538
-8.253329371346963e-05,0.00282002983508937,0.0003425060127897744,0.001535541541249334
-0.01132456290720049,0.0004390646668521625,0.02836485668978067,-0.0008228264454176613
0.01150944320932226,0.001604769687736753,-0.0345291059877275,4.308648136400845e-05
0.008242811839150781,0.001669656175835824,-0.02861680883184286,-0.0007179370710700085
0.01068417380042027,-0.002914743297119878,-0.02647355115112253,-0.007423645193078393
-0.01330069270944252,-0.0005269259775403591,0.02723814206575493,-0.002751766262897587
0.0007466029485678622,0.002772128883222165,-0.00189084029655446,0.004023807183504664
0.006630238700207481,0.002478909792769544,-0.01881227876652372,0.002680255448823942
-0.006275509208208465,0.001073839675501067,0.0152641887144858,-0.001383502964014678
-0.004083744352056237,0.001614364069846893,0.01448538751596232,-0.002328292214774188
-0.009511270410150777,0.002522251086524898,0.02590801527967211,0.00199570563629349
0.00696341312735569,0.00322811886621458,-0.02707085038609356,0.003661731847879374
-0.01001433380118329,0.0007261884412581195,0.0208883388060113,0.001006496672614653
-0.004331894316535347,-7.395851911161768e-05,0.001967574357849824,-0.003477952409693587
-0.0131979926768546,6.238983178634839e-05,0.0283783360072208,-0.002890649316709907
-0.002780779573646829,-1.202678271366216e-05,0.009119528586823956,-0.00658731454106586
-0.004481097803411898,0.001008908400371617,0.01045663406315607,0.001262288594547012
0.007761500902040903,0.0009685791684698688,-0.02262363694543591,-0.002328073191870353
0.003454598663745296,-0.001116880416249078,-0.004891299807497348,-0.004282342462250333
0.004192965086857173,-0.0007383586346647515,-0.02066284303402801,-0.004734937283679349
0.00127803576551271,0.001034895240697756,-0.003768054497975563,-0.00217180854238795
0.004396297990293327,0.002733945840497315,-0.007758858554558527,0.001970114002811238
0.004778196502841892,0.0001217730924079421,-0.0118895661005552,-0.004394952894136136
-0.007362580004518606,0.001446032950102539,0.01891430614442262,0.002078875413519972
0.001987369172662303,0.002112387116327196,-0.002908133731918099,0.001679362503963241
-0.008155619427493455,0.003384860016322577,0.01761700976499922,0.002682381743710588
-0.01326282687611373,0.0002041917628780304,0.02704295911464566,-0.001008506960237214
-0.01017163367591339,0.001385864361992476,0.0187510047202642,-0.0006137436442940243
0.004788562747338861,0.002398896067326969,-0.009519644495331442,-0.0002023919078046246
0.002067987988364921,-0.002127181786504596,-0.00854044234909936,-0.005681130195226568
-0.006314182633732287,-0.001292600525824875,0.02215833042353619,-0.00506986564744334
-0.01242519092928854,0.0006747812075756391,0.02735584338171308,-0.001023518900747861
0.001655368085079244,-0.0002957115419061783,-0.008352006370980967,-0.0008934209156892588
0.01067412878229423,0.0006698068111675304,-0.0217389248453595,0.0008843146164860178
0.01025240353023815,-0.00100828718425089,-0.02518227863722726,-0.003158968744640062
0.01192422442494599,0.003387661583899119,-0.03213380593103334,0.005502828123879524
0.0007733652110174251,0.00061023875879441,-0.002720167243412348,-0.002317405089885377
0.006181965020354823,0.000995114981466605,-0.01980371179241349,-0.001964132036904321
0.0075565717001256,-0.001263500331042943,-0.01656639616598363,-0.005666376314292234
-0.005422333236844363,0.0009376178263081928,0.01852286660203022,0.0003260087297948422
0.003493341053396637,-0.00269531585629564,-0.02075296383443947,-0.006164838684773829
0.002451266873086125,0.003834457048115383,-0.01700819692848262,0.004768395123771839
0.006379632293725681,-0.001059800589534403,-0.02084887910129247,-0.005423368421118211
0.00654430774965207,0.003447045583891379,-0.02289333295417524,0.001528872924368522
0.003029009774588432,-0.0003456161568174393,-0.0137709024720349,-0.002254546439716123
0.005737490937539322,-0.002044804631547689,-0.02176969415798145,-0.003814441182170582
0.0004514523878457574,-0.001170302565983656,0.004772599504185479,-0.003849760115671807
0.003907834668305129,0.0008103179364490053,-0.01140569956437493,0.0002048955908740214
-0.005295917344700612,0.0020868628598522,0.009759420876534511,-6.023401335223961e-05
-0.003898195391962715,0.003589572547361843,0.01213069503724038,0.004397563257767965
0.002160047460107248,-0.0002060163244098748,-0.01049082171209982,-0.00117489448797483
-0.002349523694495061,0.00107276354590758,0.006408721080015525,-0.0024747546939515
0.001405765218673287,6.640605954265339e-06,-0.0008591702028424794,0.000712344777694743
0.003505267452310932,0.002474148793657251,-0.006729433280879346,-0.001022295108643061
-0.007854416401441688,0.0008370392530222201,0.0202115239567772,-0.003866357519781248
-0.003374870076167955,0.0004487500922179066,0.007636637475034014,-0.00112932915821964
-0.0002707871903851386,0.000255276492324734,-0.001781863004123102,-0.003316313467233219
0.004043241008206265,0.003400286564749748,-0.01228252263341923,0.00335248081223033
0.003540563738064855,0.001030952911127923,-0.00841455218608533,-0.00191745027950756
-0.002356717742899791,0.002048359411515526,0.00783664876327074,0.000713977329288633
-0.0138923406774414,0.0004808320871133125,0.02891506498819509,-0.001025769843480912
0.004199987114676813,0.0007373578081619236,-0.01534164044826005,-0.002440959602042144
0.006361824978912577,0.003558465023312983,-0.02104372210342914,0.002100889568359479
0.001514002766880897,0.001762152874874881,-0.004384217495312707,0.0006883074954183123
-0.007859892243829119,0.0008238908934522828,0.02034796963607327,-0.002372179517673994
0.001663911557512963,0.001178940381478307,-0.006649269214416,-0.003720131517512136
0.006730060639877905,0.00139608712541671,-0.02029532122856253,0.002606945014726607
0.006497048036929919,0.001444339805897211,-0.0170278515449874,-0.0003880136265004201
